Keuwl Accelerometer Data File
2021-04-04 11-07-14

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
2.9806085,1.419693,4.597076,7.084091,8.563469,34.183182,72.837997
2.9846673,1.256897,4.412720,6.724960,8.141068,34.304520,74.101196
2.9886954,1.199432,4.300201,6.447235,7.842016,34.700401,74.414902
2.9927545,1.225769,4.261887,6.231750,7.648588,35.436531,73.954140
2.9967828,1.352661,4.273865,6.085709,7.558536,36.375847,72.437630
3.0008416,1.493912,4.281036,6.009094,7.527832,37.036655,70.763039
3.0048697,1.611237,4.297806,6.028244,7.576737,37.285641,69.449104
3.0089288,1.673477,4.247528,6.042618,7.573325,37.071697,68.496132
3.0129571,1.726151,4.151764,5.961212,7.466779,37.025787,67.424255
3.0170159,1.716583,4.113449,6.064163,7.526035,36.316471,67.348740
3.0210443,1.651932,4.123032,6.253296,7.670201,35.385784,68.166023
3.0251031,1.527435,4.137390,6.411316,7.781775,34.524025,69.736938
3.0291314,1.319138,4.099091,6.478348,7.778924,33.611752,72.161186
3.0331903,1.024658,3.969803,6.478348,7.666698,32.328228,75.527092
3.0372488,0.696655,3.792633,6.404129,7.475444,31.053190,79.591568
3.0412774,0.471588,3.656158,6.310760,7.308597,30.291447,82.650307
3.0453362,0.442871,3.608276,6.226959,7.210465,30.276752,83.002655
3.0493646,0.548203,3.632217,6.191055,7.198798,30.682030,81.417252
3.0534232,0.737350,3.727982,6.181473,7.256179,31.582071,78.811974
3.0574517,0.962402,3.881210,6.186264,7.366130,32.878296,76.073578
3.0615106,1.146759,4.046417,6.193451,7.486480,34.179176,74.177216
3.0655386,1.237732,4.185272,6.186264,7.570888,35.203262,73.525200
3.0695977,1.264069,4.278656,6.181473,7.623344,35.819855,73.540970
3.0736260,1.254501,4.307373,6.140778,7.605024,36.151176,73.762054
3.0776849,1.216187,4.295410,6.052185,7.520545,36.413544,74.191254
3.0817130,1.187454,4.285828,5.939667,7.420108,36.823795,74.513794
3.0857720,1.182678,4.302597,5.791214,7.310898,37.614571,74.630386
3.0898004,1.122818,4.319351,5.563766,7.132532,38.734402,75.428436
3.0938592,0.969589,4.304993,5.233368,6.845524,40.137928,77.307381
3.0978875,0.742142,4.269073,4.823959,6.484315,41.931633,80.138176
3.1019464,0.488358,4.214005,4.373856,6.093188,44.124626,83.389526
3.1059747,0.260910,4.134995,3.950073,5.724451,46.367092,86.389534
3.1100335,0.064575,4.111053,3.571793,5.446341,49.018520,89.100090
3.1140618,-0.131744,4.144577,3.227036,5.254392,52.109116,91.820656
3.1181207,-0.335251,4.218796,2.973251,5.172123,54.910107,94.543518
3.1221490,-0.562698,4.285828,2.779312,5.139019,57.260159,97.479744
3.1262078,-0.814087,4.269073,2.652420,5.091469,58.603748,100.796341
3.1302664,-1.048721,4.209213,2.618896,5.067140,58.879536,103.990341
3.1342950,-1.257019,4.108658,2.707489,5.078549,57.783325,107.011177
3.1383538,-1.407852,3.993744,2.949295,5.160463,55.143883,109.418289
3.1423819,-1.517990,3.924301,3.349136,5.377839,51.481575,111.147362
3.1464410,-1.546722,3.905151,3.890228,5.725070,47.194832,111.607147
3.1504693,-1.501221,3.931488,4.517502,6.173985,42.970932,110.899132
3.1545281,-1.405457,4.010498,5.166336,6.689576,39.439438,109.312729
3.1585562,-1.288147,4.125427,5.760101,7.201197,36.881248,107.340752
3.1626153,-1.173218,4.230759,6.265274,7.650452,35.021011,105.499054
3.1666436,-1.103790,4.324142,6.655533,8.013281,33.843407,104.319656
3.1707025,-1.096603,4.417511,6.899734,8.265789,33.411858,103.941299
3.1747308,-1.173218,4.489334,7.002686,8.400486,33.529160,104.645813
3.1787896,-1.312088,4.563553,6.961990,8.427153,34.295975,106.040718
3.1828179,-1.460526,4.640167,6.789597,8.352419,35.620750,107.471764
3.1868768,-1.599396,4.716782,6.535812,8.217235,37.308971,108.731094
3.1909051,-1.668823,4.798187,6.255692,8.058613,39.079323,109.177818
3.1949639,-1.714310,4.881989,6.011490,7.931625,40.719357,109.348717
3.1989923,-1.771774,4.992126,5.836716,7.882117,42.225887,109.540474
3.2030511,-1.829239,5.135773,5.745728,7.920585,43.496445,109.604675
3.2070794,-1.872330,5.308151,5.716995,8.022850,44.554039,109.429138
3.2111382,-1.910629,5.468567,5.757706,8.167430,45.173744,109.258591
3.2151666,-1.960922,5.595459,5.834320,8.318273,45.461689,109.312950
3.2192252,-2.015976,5.664886,5.954025,8.462004,45.281933,109.589233
3.2232537,-2.049500,5.736725,6.102463,8.622674,44.950066,109.659752
3.2273126,-2.004013,5.856430,6.238937,8.788526,44.773563,108.890442
3.2313409,-1.891479,6.031204,6.310760,8.931899,45.045757,107.412239
3.2353995,-1.743042,6.275421,6.361038,9.103951,45.676250,105.523003
3.2394586,-1.575455,6.541168,6.406525,9.290452,46.403004,103.541893
3.2434869,-1.515594,6.816498,6.495117,9.536677,47.072914,102.535355
3.2475457,-1.692764,7.094223,6.641159,9.863997,47.679848,103.420494
3.2515740,-1.747833,7.340836,6.820724,10.171779,47.890182,103.392609
3.2556329,-2.332016,7.642502,6.971558,10.604185,48.895493,106.968925
3.2596612,-2.657623,7.884323,7.050568,10.905779,49.721893,108.627777
3.2637200,-2.535522,7.999237,7.084091,10.981850,49.828873,107.587082
3.2677484,-2.303284,8.106979,7.031418,10.975841,50.161423,105.860443
3.2718072,-2.090195,8.224289,6.897339,10.935316,50.895275,104.259758
3.2758355,-1.810074,8.320068,6.746506,10.863482,51.608898,102.273735
3.2798944,-1.719101,8.375122,6.602859,10.802580,52.321514,101.599579
3.2839227,-1.436584,8.360764,6.538208,10.710477,52.377972,99.749619
3.2879815,-1.352783,8.358368,6.552582,10.706477,52.264271,99.193474
3.2920098,-1.189987,8.346405,6.696228,10.766522,51.541397,98.114250
3.2960684,-1.043930,8.344009,6.971558,10.923136,50.339458,97.131294
3.3000970,-0.773392,8.375122,7.376175,11.186991,48.749458,95.275955
3.3041558,-0.440598,8.382309,7.893326,11.522232,46.760319,93.008858
3.3081841,-0.354401,8.382309,8.501450,11.944177,44.621277,92.420998
3.3122427,-0.328064,8.327240,9.145493,12.372978,42.340900,92.256088
3.3162713,-0.138931,8.202744,9.808685,12.787284,39.908894,90.970337
3.3203301,0.016693,8.073456,10.471878,13.222754,37.631046,89.881531
3.3243582,0.246536,7.975296,11.159027,13.718237,35.566135,88.229408
3.3284173,0.306396,7.913040,11.834183,14.239310,33.788879,87.782593
3.3324761,0.320755,7.862762,12.499771,14.770585,32.192696,87.663963
3.3365045,0.299210,7.850800,13.105499,15.280009,30.941893,87.817398
3.3405633,0.105286,7.936996,13.538849,15.694184,30.382679,89.240005
3.3445916,-0.045547,8.056702,13.744751,15.932065,30.377769,90.323914
3.3486505,-0.059921,8.164444,13.708847,15.956009,30.777021,90.420502
3.3526788,-0.035980,8.276962,13.450272,15.793012,31.607349,90.249062
3.3567376,-0.016830,8.418228,13.002548,15.489774,32.920246,90.114548
3.3607659,-0.000061,8.593002,12.415970,15.099537,34.686832,90.000404
3.3648248,0.028671,8.746231,11.762360,14.657780,36.633827,89.812180
3.3688531,-0.007248,8.865936,11.103958,14.209249,38.605564,90.046837
3.3729117,-0.253845,8.959320,10.467102,13.780206,40.573238,91.622932
3.3769403,-0.658463,9.028748,9.856567,13.382966,42.565800,94.171173
3.3809991,-1.130127,9.081421,9.315491,13.058628,44.491119,97.093636
3.3850274,-1.565872,9.119720,8.851013,12.804753,46.272552,99.742783
3.3890860,-1.929794,9.114944,8.470337,12.591780,47.725147,101.954002
3.3931146,-2.200333,9.033539,8.163879,12.373165,48.714977,103.689186
3.3971734,-2.332016,8.904251,7.938812,12.155193,49.222672,104.676094
3.4012015,-2.255402,8.789322,7.819107,11.978208,49.248642,104.391975
3.4052606,-2.059082,8.700745,7.816711,11.876184,48.838497,103.314423
3.4092889,-1.822052,8.590607,7.945999,11.843027,47.860092,101.974869
3.4133477,-1.632904,8.415833,8.259644,11.904383,46.065773,100.980530
3.4173758,-1.460526,8.154861,8.762421,12.058811,43.394508,100.153946
3.4214349,-1.314484,7.853195,9.428009,12.340499,40.182842,99.502197
3.4254937,-1.185196,7.539551,10.203735,12.742282,36.795567,98.933624
3.4295220,-1.046326,7.240280,11.001007,13.211306,33.623268,98.223145
3.4335806,-0.885925,6.957764,11.709686,13.649619,30.921022,97.256371
3.4376092,-0.732697,6.672852,12.257965,13.975747,28.706896,96.266121
3.4416680,-0.581848,6.404694,12.605118,14.150888,27.030449,95.190910
3.4456964,-0.411865,6.196411,12.765533,14.195914,25.941658,93.802765
3.4497550,-0.253845,6.047958,12.722427,14.089087,25.444925,92.403412
3.4537835,-0.126953,5.968948,12.514145,13.865363,25.505062,91.218437
3.4578424,-0.059921,5.933044,12.150223,13.521558,26.027758,90.578644
3.4618707,-0.076675,5.937836,11.671371,13.095216,26.966747,90.739822
3.4659293,-0.165268,5.980927,11.101563,12.611244,28.322536,91.582825
3.4699578,-0.332855,6.052750,10.474274,12.101941,30.059740,93.147659
3.4740167,-0.531570,6.126968,9.830231,11.595506,32.030903,94.958519
3.4780447,-0.711136,6.179642,9.183807,11.092159,34.110775,96.564560
3.4821038,-0.821274,6.182037,8.544556,10.578351,36.124306,97.567345
3.4861321,-0.893097,6.124573,7.950790,10.075867,37.899216,98.296501
3.4901910,-0.945770,5.997681,7.400116,9.572271,39.368866,98.961143
3.4942191,-0.986481,5.837280,6.976349,9.149669,40.317554,99.592163
3.4982781,-1.008026,5.674469,6.679474,8.822193,40.788895,100.073074
3.5023065,-1.019989,5.533218,6.511871,8.605890,40.827961,100.444603
3.5063653,-1.005630,5.423080,6.432861,8.473654,40.609776,100.505333
3.5104239,-0.938583,5.336884,6.418503,8.400026,40.172558,99.974457
3.5144525,-0.785355,5.269852,6.413712,8.338095,39.717369,98.476280
3.5185113,-0.548340,5.207596,6.404129,8.272400,39.271416,96.010880
3.5225396,-0.277786,5.123810,6.408920,8.210046,38.682686,93.103241
3.5265982,0.009506,5.001694,6.435257,8.150434,37.855579,89.891106
3.5306268,0.234573,4.838898,6.492722,8.100950,36.728668,87.224670
3.5346856,0.337524,4.628204,6.562149,8.037164,35.266457,85.828934
3.5387137,0.289642,4.357651,6.650742,7.956468,33.291245,86.197281
3.5427725,0.114853,4.044022,6.746506,7.866552,30.949696,88.373199
3.5468011,-0.091049,3.761505,6.835098,7.802293,28.832050,91.386604
3.5508599,-0.265823,3.548416,6.909317,7.771781,27.248863,94.284210
3.5548880,-0.359192,3.399979,7.007477,7.797026,26.007429,96.030663
3.5589471,-0.356796,3.323364,7.151123,7.893707,25.051567,96.127800
3.5629754,-0.272995,3.306610,7.349838,8.064013,24.295341,94.719658
3.5670342,-0.100616,3.340118,7.615601,8.316483,23.691282,91.725433
3.5710623,0.102890,3.419128,7.883759,8.593874,23.455484,88.276352
3.5751214,0.323151,3.557999,8.080078,8.834673,23.852837,84.810425
3.5791497,0.572144,3.749527,8.139938,8.980250,24.983877,81.324112
3.5832086,0.794815,3.909943,8.048950,8.983595,26.367874,78.509453
3.5872672,0.983948,3.996140,7.804749,8.823343,27.802965,76.167526
3.5912957,1.084503,3.988953,7.493500,8.558063,28.883102,74.790253
3.5953546,1.170700,3.941071,7.134369,8.234184,29.953264,73.455879
3.5993829,1.209015,3.876419,6.777634,7.900928,30.926466,72.677841
3.6034415,1.213791,3.830933,6.437653,7.588986,31.973955,72.419739
3.6074700,1.173096,3.814178,6.133591,7.317448,33.047951,72.904099
3.6115289,1.118027,3.830933,5.848679,7.080471,34.306984,73.730545
3.6155570,1.077332,3.871628,5.568558,6.867240,35.817284,74.450073
3.6196158,0.995926,3.931488,5.290833,6.666437,37.471859,75.784843
3.6236444,0.912125,4.039230,4.984375,6.480073,39.719242,77.275101
3.6277032,0.842697,4.149368,4.641998,6.282956,42.368671,78.519905
3.6317313,0.787628,4.242737,4.273300,6.073078,45.279697,79.483246
3.6357903,0.727768,4.324142,3.899796,5.868242,48.351467,80.446457
3.6398187,0.622437,4.441452,3.557434,5.724444,51.578175,82.022377
3.6438775,0.457230,4.625809,3.277313,5.687525,54.814301,84.355042
3.6479056,0.301605,4.826920,3.066620,5.726628,57.622047,86.424576
3.6519647,0.258514,4.996902,2.930145,5.798415,59.646374,87.038445
3.6559930,0.366257,5.130981,2.853531,5.882495,60.981728,85.917068
3.6600518,0.593704,5.224365,2.841568,5.976704,61.611954,83.516640
3.6640801,0.811569,5.279419,2.894241,6.075158,61.549068,81.260719
3.6681390,0.880997,5.308151,3.040283,6.180287,60.532330,80.576492
3.6721978,0.818756,5.353653,3.294067,6.338994,58.691128,81.304893
3.6762261,0.648758,5.425476,3.578979,6.531904,56.775372,83.181160
3.6802847,0.433289,5.487717,3.837555,6.710410,55.118515,85.485519
3.6843133,0.203445,5.490112,4.033875,6.815781,53.712070,87.877777
3.6883721,-0.007248,5.396744,4.201477,6.839394,52.098526,90.076950
3.6924002,-0.191605,5.253082,4.393005,6.850554,50.113949,92.088921
3.6964591,-0.356796,5.123810,4.603699,6.897447,48.129467,93.983360
3.7004876,-0.442993,5.099854,4.790436,7.010921,46.899361,94.964470
3.7045465,-0.488480,5.193237,4.955643,7.194910,46.467125,95.373474
3.7085745,-0.531570,5.346466,5.101685,7.409079,46.482819,95.677948
3.7126336,-0.574677,5.492508,5.300415,7.654561,46.175488,95.973076
3.7166619,-0.624954,5.561935,5.594894,7.913819,45.010452,96.411018
3.7207208,-0.687195,5.573914,5.975571,8.200500,43.223839,97.028397
3.7247488,-0.780579,5.533218,6.375412,8.477717,41.234348,98.029808
3.7288079,-0.902679,5.506882,6.724960,8.738746,39.685902,99.309052
3.7328362,-1.053513,5.461380,7.002686,8.942827,38.459267,100.918373
3.7368951,-1.252228,5.425476,7.199005,9.101074,37.720367,102.996567
3.7409234,-1.467712,5.372803,7.323502,9.200808,37.253700,105.278961
3.7449822,-1.695160,5.265060,7.431244,9.263790,36.661045,107.846687
3.7490106,-1.939362,5.102249,7.541382,9.309485,35.896736,110.811768
3.7530694,-2.185974,4.910721,7.711365,9.399937,34.878807,113.995911
3.7571280,-2.523560,4.769455,7.957977,9.614856,34.139343,117.883698
3.7611566,-2.832397,4.688065,8.297943,9.942650,33.427803,121.139198
3.7652154,-2.937744,4.690445,8.671448,10.287109,32.547783,122.059952
3.7692435,-2.830017,4.750305,9.001846,10.564451,31.560453,120.784576
3.7733023,-2.597778,4.881989,9.195770,10.730538,31.021729,118.018105
3.7773309,-2.382294,5.059158,9.255630,10.813746,31.139210,115.215157
3.7813897,-2.212311,5.265060,9.186203,10.816723,31.868793,112.791519
3.7854178,-2.087814,5.461380,9.023392,10.752081,32.941856,110.921204
3.7894769,-1.977676,5.636169,8.772003,10.612523,34.251915,109.335472
3.7935052,-1.848389,5.794174,8.451172,10.412075,35.740555,107.693108
3.7975640,-1.649673,5.949799,8.115982,10.197582,37.262196,105.496857
3.8015921,-1.393494,6.103027,7.811920,10.010737,38.706989,102.861763
3.8056512,-1.142105,6.287384,7.550964,9.892051,40.240765,100.295532
3.8096795,-0.945770,6.502869,7.309143,9.828802,41.957123,98.275017
3.8137383,-0.792542,6.699188,7.067322,9.770071,43.667046,96.746964
3.8177667,-0.682404,6.862000,6.820724,9.699226,45.313793,95.679207
3.8218255,-0.579468,6.964951,6.598068,9.611494,46.648132,94.755920
3.8258538,-0.447784,7.039169,6.478348,9.577024,47.433395,93.639870
3.8299127,-0.359192,7.137329,6.502304,9.661803,47.701687,92.881027
3.8339410,-0.289764,7.245071,6.657913,9.843924,47.441120,92.290306
3.8379998,-0.203568,7.319290,6.911713,10.069023,46.651566,91.593124
3.8420281,-0.153290,7.324081,7.230133,10.292740,45.376118,91.198997
3.8460867,-0.196381,7.257034,7.598846,10.509309,43.692413,91.550087
3.8501153,-0.301727,7.206757,7.934036,10.722747,42.274910,92.397415
3.8541741,-0.402283,7.201965,8.156693,10.888607,41.487232,93.197067
3.8582025,-0.474121,7.242676,8.228516,10.972219,41.414745,93.745361
3.8622611,-0.478897,7.324081,8.206970,11.010262,41.807152,93.741051
3.8662896,-0.440598,7.417450,8.183029,11.053265,42.240730,93.399384
3.8703485,-0.366379,7.448578,8.257248,11.126441,42.086956,92.815979
3.8744073,-0.277786,7.448578,8.523010,11.322552,41.171158,92.135788
3.8784354,-0.249054,7.486877,8.965927,11.683458,39.878700,91.905266
3.8824944,-0.244278,7.582642,9.533356,12.183637,38.512524,91.845169
3.8865228,-0.208359,7.704758,10.095993,12.701802,37.359165,91.549065
3.8905816,-0.114990,7.831650,10.531738,13.124994,36.638321,90.841202
3.8946099,0.004730,7.905869,10.732849,13.330297,36.375546,89.965721
3.8986688,0.148376,7.898682,10.711304,13.309516,36.410469,88.923828
3.9026971,0.294418,7.881927,10.562866,13.182777,36.749161,87.860794
3.9067559,0.430893,7.917831,10.335419,13.026842,37.496170,86.885002
3.9107842,0.555389,7.975296,10.115143,12.893018,38.321457,86.016426
3.9148431,0.643982,7.963333,10.007416,12.805380,38.601799,85.376640
3.9188714,0.648758,7.901077,10.012192,12.770743,38.372231,85.305969
3.9229300,0.687073,7.884323,10.031357,12.777431,38.271545,85.019592
3.9269586,0.852280,7.994446,9.957138,12.797739,38.918636,83.914742
3.9310174,1.204224,8.229080,9.729675,12.799786,40.523136,81.674568
3.9350457,1.699814,8.504410,9.358582,12.759208,42.821346,78.696983
3.9391043,2.188232,8.719894,8.944382,12.681753,45.146587,75.912697
3.9431329,2.552155,8.818054,8.606796,12.583660,46.845654,73.858299
3.9471917,2.734116,8.794113,8.444000,12.494516,47.482414,72.729378
3.9512198,2.774811,8.662430,8.477509,12.434042,47.015675,72.238335
3.9552786,2.741302,8.458923,8.716934,12.452031,45.569691,72.043930
3.9593072,2.674255,8.205139,9.152679,12.579646,43.316231,71.947945
3.9633660,2.602432,7.874741,9.729675,12.784787,40.444439,71.712395
3.9673941,2.528214,7.448578,10.431183,13.064561,37.019230,71.251640
3.9714532,2.430054,6.960159,11.218872,13.424309,33.309826,70.753983
3.9754815,2.300766,6.368790,12.095154,13.861737,29.242863,70.137421
3.9795403,2.037399,5.729538,13.055222,14.401994,24.975677,70.424828
3.9835684,1.663910,5.162109,14.051208,15.061621,21.106165,72.134239
3.9876275,1.264069,4.726364,14.932281,15.713352,18.141119,75.026657
3.9916558,0.857056,4.429489,15.557175,16.198168,16.172380,79.049240
3.9957147,0.507507,4.237946,15.861237,16.425486,15.061395,83.171173
3.9997733,0.330338,4.134995,15.889969,16.422497,14.630855,85.432442
4.0038018,0.383011,4.103867,15.705612,16.237446,14.704804,84.668076
4.0078607,0.617645,4.144577,15.418304,15.977582,15.204456,81.523880
4.0118890,0.890579,4.216400,15.123825,15.725815,15.904533,78.073402
4.0159478,1.039017,4.271469,14.826935,15.464895,16.514505,76.328560
4.0199761,1.010284,4.252319,14.472595,15.118164,16.804171,76.635208
4.0240350,0.890579,4.218796,13.991364,14.640684,17.127932,78.079979
4.0280633,0.699051,4.206818,13.344925,14.009747,17.721794,80.565315
4.0321221,0.536240,4.204422,12.569199,13.264595,18.634716,82.731636
4.0361505,0.466812,4.151764,11.755173,12.475542,19.565809,83.584778
4.0402093,0.529053,4.065567,10.945938,11.688554,20.533642,82.585754
4.0442376,0.648758,3.984161,10.234863,11.002130,21.524303,80.751457
4.0482965,0.768478,3.883606,9.684189,10.462145,22.234806,78.807045
4.0523248,0.758896,3.773468,9.308304,10.072711,22.465309,78.628731
4.0563836,0.672714,3.677704,9.052124,9.793824,22.441677,79.634224
4.0604119,0.581726,3.637009,8.829468,9.566909,22.643595,80.912720
4.0644708,0.624817,3.682495,8.575684,9.353797,23.535465,80.370209
4.0684991,0.770874,3.761505,8.319504,9.162822,24.774633,78.418304
4.0725579,0.921707,3.830933,8.072891,8.983160,26.016283,76.471985
4.0765862,1.017471,3.854874,7.859802,8.813160,26.896435,75.214317
4.0806451,1.043808,3.838120,7.675461,8.644848,27.393776,74.785904
4.0846734,1.010284,3.806992,7.527008,8.495275,27.622349,75.137642
4.0887322,0.921707,3.768677,7.385757,8.342774,27.713024,76.256920
4.0927606,0.811569,3.727982,7.266052,8.206827,27.703306,77.718521
4.0968194,0.682281,3.713623,7.158310,8.093078,27.810207,79.589493
4.1008477,0.584122,3.720795,7.045776,7.989273,28.127026,81.078049
4.1049066,0.536240,3.723190,6.921280,7.877424,28.523392,81.804222
4.1089349,0.533844,3.730377,6.782425,7.758994,29.056976,81.855858
4.1129937,0.550598,3.787842,6.641159,7.665239,29.957108,81.729446
4.1170220,0.586517,3.907547,6.468781,7.580109,31.417799,81.463707
4.1210809,0.632004,4.053589,6.250900,7.476949,33.277504,81.138237
4.1251092,0.667923,4.199646,5.968384,7.328352,35.469582,80.963211
4.1291680,0.720596,4.328934,5.645172,7.150307,37.861130,80.549171
4.1332269,0.761292,4.455826,5.283646,6.953478,40.548454,80.304459
4.1372552,0.761292,4.601868,4.859879,6.736110,43.824295,80.606575
4.1413140,0.682281,4.769455,4.366669,6.502384,47.813282,81.858940
4.1453424,0.581726,4.927475,3.808823,6.255042,52.488514,83.266960
4.1494012,0.435684,5.030426,3.236603,5.997550,57.339901,85.049973
4.1534295,0.308792,5.107040,2.748184,5.807730,61.758163,86.539879
4.1574883,0.157959,5.152527,2.341171,5.661675,65.574348,88.244057
4.1615167,-0.026398,5.176468,2.017960,5.555959,68.702759,90.292183
4.1655755,-0.265823,5.205200,1.737839,5.494074,71.559998,92.923485
4.1696038,-0.469330,5.226761,1.507996,5.460160,73.967560,95.131035
4.1736627,-0.507629,5.248306,1.359558,5.445255,75.541565,95.524605
4.1776910,-0.414261,5.286606,1.340393,5.469595,75.814468,94.480568
4.1817498,-0.146103,5.356033,1.450531,5.550899,74.851921,91.562538
4.1857781,0.203445,5.466171,1.658829,5.715954,73.129456,87.868492
4.1898370,0.507507,5.581100,1.907822,5.919969,71.199806,84.804199
4.1938653,0.761292,5.712784,2.199921,6.168883,69.107498,82.409424
4.1979241,0.955215,5.830093,2.532715,6.427835,66.794945,80.695206
4.2019525,1.065353,5.873184,2.899017,6.635780,64.095230,79.718750
4.2060113,1.082123,5.863617,3.262939,6.797041,61.311138,79.543785
4.2100396,1.003113,5.842056,3.595734,6.932904,58.758423,80.257011
4.2140985,0.885788,5.808548,3.890228,7.046824,56.491951,81.329346
4.2181268,0.703827,5.767838,4.158371,7.145304,54.410599,83.042816
4.2221856,0.459625,5.707993,4.397797,7.220322,52.476563,85.396301
4.2262139,0.222595,5.576309,4.637207,7.255926,50.275826,87.714081
4.2302728,0.031067,5.384766,4.917343,7.292251,47.598289,89.669441
4.2343011,-0.124557,5.152527,5.240555,7.350338,44.523090,91.384804
4.2383599,-0.304123,4.953812,5.587708,7.473635,41.612267,93.513077
4.2424188,-0.526794,4.848465,5.920502,7.670558,39.479912,96.200966
4.2464471,-0.785355,4.824524,6.243729,7.929500,38.056324,99.245728
4.2505059,-1.005630,4.853256,6.557358,8.219752,37.083641,101.706444
4.2545342,-1.130127,4.879593,6.892548,8.520260,36.005577,103.039948
4.2585931,-1.178009,4.908325,7.256470,8.839440,34.823048,103.495857
4.2626214,-1.087036,4.949020,7.634750,9.163180,33.571259,102.388107
4.2666802,-0.814087,5.042404,8.025009,9.512589,32.475639,99.171158
4.2707086,-0.328064,5.200424,8.420059,9.901992,31.751337,93.609665
4.2747674,0.296814,5.406311,8.855804,10.379864,31.441683,86.857536
4.2787957,0.988739,5.612213,9.301117,10.908039,31.495125,80.008369
24.5331497,-2.698334,3.115067,8.769608,9.689719,25.170996,130.899780
24.5371780,-3.294479,3.134216,8.412872,9.563123,28.391369,136.428055
24.5412064,-3.306458,3.177322,8.082474,9.292708,29.568638,136.140991
24.5452347,-3.248993,3.225204,7.764038,9.013223,30.525261,135.210526
24.5492630,-2.966476,3.275482,7.481522,8.689185,30.569225,132.165909
24.5532913,-2.779724,3.301819,7.270844,8.455415,30.694216,130.093246
24.5573196,-2.595383,3.294632,7.148727,8.288239,30.399900,128.229660
24.5613480,-2.413422,3.251541,7.139160,8.207602,29.561932,126.584259
24.5653763,-2.243423,3.158157,7.256470,8.225768,28.095583,125.388397
24.5694046,-2.087814,3.021698,7.479126,8.332284,26.154570,124.642174
24.5734615,-1.944153,2.856491,7.754471,8.489470,24.017345,124.239548
24.5774899,-1.824448,2.676926,8.022614,8.651986,21.988829,124.276222
24.5815182,-1.738251,2.518906,8.281189,8.828618,20.282671,124.608849
24.5855465,-1.661636,2.389618,8.511032,8.994942,18.879351,124.813072
24.5896053,-1.585022,2.296249,8.716934,9.152596,17.749161,124.615982
24.5936356,-1.498840,2.238785,8.910858,9.309247,16.822672,123.801849
24.5976639,-1.391098,2.190903,9.097610,9.460535,15.921585,122.413216
24.6017227,-1.290543,2.147812,9.243652,9.577250,15.166909,121.000137
24.6057510,-1.213928,2.104721,9.353790,9.664206,14.561144,119.974815
24.6097794,-1.199554,2.059219,9.399277,9.696686,14.227192,120.222031
24.6138077,-1.240265,2.013733,9.334641,9.629584,14.217337,121.629051
24.6178665,-1.297714,1.996979,9.169434,9.473674,14.559813,123.017372
24.6218948,-1.338425,2.016129,8.925232,9.247482,15.170224,123.578545
24.6259518,-1.321655,2.111893,8.611588,8.964725,16.135311,122.038971
24.6299801,-1.242661,2.243576,8.266830,8.655537,17.236151,118.980972
24.6340084,-1.115768,2.418350,7.929245,8.364585,18.566559,114.767464
24.6380672,-0.931412,2.619461,7.617996,8.109437,20.049149,109.574059
24.6420956,-0.730301,2.844528,7.364212,7.928196,21.741663,104.399055
24.6461258,-0.522003,3.052811,7.163101,7.803984,23.382267,99.703224
24.6501846,-0.325668,3.244354,7.000290,7.722432,24.975590,95.732147
24.6542130,-0.143723,3.409561,6.882980,7.682525,26.372265,92.413750
24.6582718,0.033463,3.543625,6.811142,7.677894,27.487597,89.458969
24.6623001,0.179504,3.670517,6.787201,7.718226,28.433155,87.200218
24.6663284,0.296814,3.778259,6.789597,7.775729,29.169914,85.508163
24.6703854,0.349487,3.876419,6.806366,7.840624,29.762579,84.848297
24.6744137,0.349487,3.933884,6.820724,7.881616,30.071962,84.923157
24.6784725,0.330338,3.991348,6.820724,7.909631,30.420618,85.268791
24.6825008,0.270477,4.034439,6.835098,7.941563,30.607639,86.164513
24.6865597,0.196259,4.075150,6.842270,7.966305,30.806553,87.242775
24.6905899,0.093307,4.118240,6.871002,8.011197,30.943493,88.702065
24.6946182,-0.031189,4.146973,6.902130,8.052189,30.999210,90.430908
24.6986771,-0.194000,4.170914,6.945221,8.103718,31.014015,92.663055
24.7027054,-0.366379,4.173309,6.993103,8.151946,30.924572,95.017189
24.7067642,-0.545944,4.182877,7.029022,8.197662,30.969398,97.436142
24.7107925,-0.723114,4.185272,7.050568,8.231032,31.064867,99.802551
24.7148495,-0.885925,4.197250,7.050568,8.253016,31.317307,101.918633
24.7188778,-1.029572,4.221191,7.040985,8.273690,31.678415,103.707123
24.7229366,-1.130127,4.266678,7.062546,8.328342,32.003750,104.835419
24.7269650,-1.199554,4.307373,7.112823,8.401467,32.154423,105.561913
24.7310238,-1.225891,4.362442,7.182251,8.492257,32.248573,105.695908
24.7350540,-1.187592,4.441452,7.251678,8.586251,32.374256,104.970001
24.7391129,-1.106186,4.520462,7.311539,8.666996,32.477005,103.750427
24.7431412,-0.984085,4.606659,7.378571,8.754029,32.554810,102.058411
24.7472000,-0.864365,4.671295,7.419281,8.809873,32.631577,100.483292
24.7512283,-0.773392,4.740738,7.431244,8.848509,32.877815,99.265465
24.7552872,-0.696777,4.819733,7.433640,8.886749,33.229130,98.226120
24.7593136,-0.605789,4.905930,7.414490,8.911217,33.691116,97.039307
24.7633724,-0.490875,5.011276,7.395340,8.946781,34.249744,95.594513
